PlantID,CombinedHeatAndPowerPlant,PlantName,OperatorName,OperatorID,PlantState,CensusRegion,NERCRegion,NAICSCode,SectorNumber,SectorName,GeneratorID,ReportedPrimeMover,NetGeneration2018,YEAR
50846,Y,Gramercy Holdings LLC,Gramercy Holdings LLC,56097,LA,WSC,SERC,331,7,Industrial NAICS Cogen,ST1,ST,"47,950",2018
50846,Y,Gramercy Holdings LLC,Gramercy Holdings LLC,56097,LA,WSC,SERC,331,7,Industrial NAICS Cogen,ST2,ST,"32,423",2018
50846,Y,Gramercy Holdings LLC,Gramercy Holdings LLC,56097,LA,WSC,SERC,331,7,Industrial NAICS Cogen,ST3,ST,"41,558",2018
50849,Y,PE Berkeley,Berkeley Cogeneration Facility,61261,CA,PACC,WECC,611,5,Commercial NAICS Cogen,GEN1,CT,"147,173",2018
50849,Y,PE Berkeley,Berkeley Cogeneration Facility,61261,CA,PACC,WECC,611,5,Commercial NAICS Cogen,GEN2,CA,"5,784",2018
50850,Y,OLS Energy Chino,OLS Energy-Chino,14265,CA,PACC,WECC,22,3,NAICS-22 Cogen,GEN1,CT,"18,645",2018
50850,Y,OLS Energy Chino,OLS Energy-Chino,14265,CA,PACC,WECC,22,3,NAICS-22 Cogen,GEN2,CA,"6,064",2018
50851,Y,CSUCI Site Authority,CSUCI Site Authority,56835,CA,PACC,WECC,22,3,NAICS-22 Cogen,GEN1,CT,"36,454",2018
50851,Y,CSUCI Site Authority,CSUCI Site Authority,56835,CA,PACC,WECC,22,3,NAICS-22 Cogen,GEN2,CA,"11,052",2018
50852,N,Elmwood Park Power LLC,TalenEnergy Montour LLC,15534,NJ,MAT,RFC,22,2,NAICS-22 Non-Cogen,GEN1,CT,"2,426",2018
50852,N,Elmwood Park Power LLC,TalenEnergy Montour LLC,15534,NJ,MAT,RFC,22,2,NAICS-22 Non-Cogen,GEN2,CA,778,2018
50858,N,Hillsborough County Resource Recovery,Hillsborough County,8633,FL,SAT,FRCC,22,2,NAICS-22 Non-Cogen,GEN1,ST,"149,686",2018
50858,N,Hillsborough County Resource Recovery,Hillsborough County,8633,FL,SAT,FRCC,22,2,NAICS-22 Non-Cogen,GEN2,ST,"96,943",2018
50859,N,Lancaster County Resource Recovery,Covanta Lancaster Inc,4447,PA,MAT,RFC,22,2,NAICS-22 Non-Cogen,GEN1,ST,"196,992",2018
50860,N,Kent County Waste to Energy Facility,Kent County,10162,MI,ENC,RFC,562213,4,Commercial NAICS Non-Cogen,GEN1,ST,"102,288",2018
50873,N,Wheelabrator Concord Facility,Wheelabrator Environmental Systems,20541,NH,NEW,NPCC,22,2,NAICS-22 Non-Cogen,GEN1,ST,"97,300",2018
50875,N,McKay Bay Facility,Wheelabrator Environmental Systems,20541,FL,SAT,FRCC,22,2,NAICS-22 Non-Cogen,GEN1,ST,"145,938",2018
50876,Y,Central Utility Plant,Metropolitan State Hospital,61941,CA,PACC,WECC,22,3,NAICS-22 Cogen,GEN1,CT,0,2018
50876,Y,Central Utility Plant,Metropolitan State Hospital,61941,CA,PACC,WECC,22,3,NAICS-22 Cogen,GEN2,CA,0,2018
50877,N,Wheelabrator North Andover,Wheelabrator Environmental Systems,20541,MA,NEW,NPCC,22,2,NAICS-22 Non-Cogen,GEN1,ST,"240,828",2018
50878,N,Wheelabrator Millbury Facility,Wheelabrator Environmental Systems,20541,MA,NEW,NPCC,22,2,NAICS-22 Non-Cogen,GEN1,ST,"319,457",2018
50879,Y,Wheelabrator Frackville Energy,Wheelabrator Environmental Systems,20541,PA,MAT,RFC,22,3,NAICS-22 Cogen,GEN1,ST,"326,307",2018
50880,N,Wheelabrator Saugus,Wheelabrator Environmental Systems,20541,MA,NEW,NPCC,22,2,NAICS-22 Non-Cogen,GEN1,ST,"231,522",2018
50881,N,Wheelabrator Shasta,Wheelabrator Environmental Systems,20541,CA,PACC,WECC,22,2,NAICS-22 Non-Cogen,GEN1,ST,"37,277",2018
50881,N,Wheelabrator Shasta,Wheelabrator Environmental Systems,20541,CA,PACC,WECC,22,2,NAICS-22 Non-Cogen,GEN2,ST,"134,935",2018
50881,N,Wheelabrator Shasta,Wheelabrator Environmental Systems,20541,CA,PACC,WECC,22,2,NAICS-22 Non-Cogen,GEN3,ST,"107,593",2018
50882,N,Wheelabrator Westchester,Wheelabrator Environmental Systems,20541,NY,MAT,NPCC,22,2,NAICS-22 Non-Cogen,GEN1,ST,"394,972",2018
50883,N,Wheelabrator Bridgeport,Wheelabrator Environmental Systems,20541,CT,NEW,NPCC,22,2,NAICS-22 Non-Cogen,GEN1,ST,"420,625",2018
50884,N,Pinellas County Resource Recovery,"Covanta Projects, LLC",55871,FL,SAT,FRCC,22,2,NAICS-22 Non-Cogen,GEN1,ST,"296,325",2018
50884,N,Pinellas County Resource Recovery,"Covanta Projects, LLC",55871,FL,SAT,FRCC,22,2,NAICS-22 Non-Cogen,GEN2,ST,"126,030",2018
50885,N,Wheelabrator Gloucester LP,Wheelabrator Environmental Systems,20541,NJ,MAT,RFC,22,2,NAICS-22 Non-Cogen,GEN1,ST,"84,911",2018
50886,N,Spokane Waste to Energy,City of Spokane,42892,WA,PACC,WECC,22,2,NAICS-22 Non-Cogen,GEN1,ST,"123,285",2018
50887,N,Wheelabrator South Broward,Wheelabrator Environmental Systems,20541,FL,SAT,FRCC,22,2,NAICS-22 Non-Cogen,GEN1,ST,"432,002",2018
50888,Y,Northampton Generating Company LP,"EIF Northampton GP, LLC",23013,PA,MAT,RFC,22,3,NAICS-22 Cogen,GEN1,ST,"215,388",2018
50900,Y,Covington Facility,WestRock Corp,20508,VA,SAT,SERC,32213,7,Industrial NAICS Cogen,GEN3,ST,"72,944",2018
50900,Y,Covington Facility,WestRock Corp,20508,VA,SAT,SERC,32213,7,Industrial NAICS Cogen,GEN4,ST,"208,049",2018
50900,Y,Covington Facility,WestRock Corp,20508,VA,SAT,SERC,32213,7,Industrial NAICS Cogen,GEN5,ST,"211,358",2018
50900,Y,Covington Facility,WestRock Corp,20508,VA,SAT,SERC,32213,7,Industrial NAICS Cogen,GEN7,ST,"514,133",2018
50903,Y,Sagamore Plant Cogeneration,Tate & Lyle Ingredients Americas Inc,8,IN,ENC,RFC,311,7,Industrial NAICS Cogen,GEN1,ST,"37,502",2018
50906,Y,Ford Utilities Center,University of New Mexico,21964,NM,MTN,WECC,611,5,Commercial NAICS Cogen,4,ST,"1,406",2018
50907,Y,Oswego County Energy Recovery,Oswego County,14222,NY,MAT,NPCC,562212,5,Commercial NAICS Cogen,UNT1,ST,"4,153",2018
50907,Y,Oswego County Energy Recovery,Oswego County,14222,NY,MAT,NPCC,562212,5,Commercial NAICS Cogen,UNT2,ST,"4,153",2018
50920,Y,Erie Coke,Erie Coke Corp,5959,PA,MAT,RFC,3311,7,Industrial NAICS Cogen,1,ST,"1,980",2018
50921,Y,Co-Gen LLC,Co-Generation Co,3770,OR,PACC,WECC,22,3,NAICS-22 Cogen,GEN1,ST,0,2018
50931,Y,Yellowstone Energy LP,Yellowstone Energy LP,21773,MT,MTN,WECC,22,3,NAICS-22 Cogen,GEN1,ST,"442,910",2018
50933,Y,Rhinelander Mill,Ahlstrom-Munksjo,61707,WI,ENC,MRO,322122,7,Industrial NAICS Cogen,GEN5,ST,0,2018
50933,Y,Rhinelander Mill,Ahlstrom-Munksjo,61707,WI,ENC,MRO,322122,7,Industrial NAICS Cogen,GEN6,ST,"28,441",2018
50949,N,Hardee Power Station,Invenergy Services LLC,49893,FL,SAT,FRCC,22,2,NAICS-22 Non-Cogen,GEN1,CT,"132,937",2018
50949,N,Hardee Power Station,Invenergy Services LLC,49893,FL,SAT,FRCC,22,2,NAICS-22 Non-Cogen,GEN2,CT,"145,608",2018
50949,N,Hardee Power Station,Invenergy Services LLC,49893,FL,SAT,FRCC,22,2,NAICS-22 Non-Cogen,GEN3,CA,"143,326",2018
50951,N,Sunnyside Cogen Associates,Sunnyside Cogeneration Assoc,21734,UT,MTN,WECC,22,2,NAICS-22 Non-Cogen,GEN1,ST,"412,891",2018
50955,Y,Rousselot Inc,Rousselot Inc,5623,MA,NEW,NPCC,325,7,Industrial NAICS Cogen,GEN1,ST,449,2018
50955,Y,Rousselot Inc,Rousselot Inc,5623,MA,NEW,NPCC,325,7,Industrial NAICS Cogen,GEN2,ST,0,2018
50955,Y,Rousselot Inc,Rousselot Inc,5623,MA,NEW,NPCC,325,7,Industrial NAICS Cogen,GEN3,ST,"15,575",2018
50956,Y,Bowater Newsprint Calhoun Operation,Resolute Forest Products,23931,TN,ESC,SERC,322122,7,Industrial NAICS Cogen,GEN1,ST,"104,455",2018
50956,Y,Bowater Newsprint Calhoun Operation,Resolute Forest Products,23931,TN,ESC,SERC,322122,7,Industrial NAICS Cogen,GEN2,ST,"109,801",2018
50956,Y,Bowater Newsprint Calhoun Operation,Resolute Forest Products,23931,TN,ESC,SERC,322122,7,Industrial NAICS Cogen,GEN3,ST,"111,042",2018
50960,N,Union County Resource Recovery,Covanta Union Operations LLC,4440,NJ,MAT,RFC,562213,4,Commercial NAICS Non-Cogen,GEN1,ST,"277,403",2018
50966,N,Bellmeade Power Station,Virginia Electric & Power Co,19876,VA,SAT,SERC,22,1,Electric Utility,1,CT,"39,792",2018
50966,N,Bellmeade Power Station,Virginia Electric & Power Co,19876,VA,SAT,SERC,22,1,Electric Utility,2,CT,0,2018
50966,N,Bellmeade Power Station,Virginia Electric & Power Co,19876,VA,SAT,SERC,22,1,Electric Utility,3,CA,0,2018
50969,Y,MU Combined Heat and Power Plant,Curators of the University of Missouri,34359,MO,WNC,SERC,611,5,Commercial NAICS Cogen,GEN1,ST,"4,495",2018
50969,Y,MU Combined Heat and Power Plant,Curators of the University of Missouri,34359,MO,WNC,SERC,611,5,Commercial NAICS Cogen,GEN2,ST,"39,598",2018
50969,Y,MU Combined Heat and Power Plant,Curators of the University of Missouri,34359,MO,WNC,SERC,611,5,Commercial NAICS Cogen,GEN3,ST,"62,152",2018
50969,Y,MU Combined Heat and Power Plant,Curators of the University of Missouri,34359,MO,WNC,SERC,611,5,Commercial NAICS Cogen,GEN4,ST,"3,474",2018
50973,Y,Motiva Enterprises Port Arthur Refinery,Motiva Enterprises LLC,12981,TX,WSC,SERC,32411,7,Industrial NAICS Cogen,GN31,CA,"80,211",2018
50973,Y,Motiva Enterprises Port Arthur Refinery,Motiva Enterprises LLC,12981,TX,WSC,SERC,32411,7,Industrial NAICS Cogen,GN32,CA,"65,876",2018
50973,Y,Motiva Enterprises Port Arthur Refinery,Motiva Enterprises LLC,12981,TX,WSC,SERC,32411,7,Industrial NAICS Cogen,GN33,CA,"206,892",2018
50973,Y,Motiva Enterprises Port Arthur Refinery,Motiva Enterprises LLC,12981,TX,WSC,SERC,32411,7,Industrial NAICS Cogen,GN35,CT,"161,270",2018
50973,Y,Motiva Enterprises Port Arthur Refinery,Motiva Enterprises LLC,12981,TX,WSC,SERC,32411,7,Industrial NAICS Cogen,GN41,CT,"301,610",2018
50973,Y,Motiva Enterprises Port Arthur Refinery,Motiva Enterprises LLC,12981,TX,WSC,SERC,32411,7,Industrial NAICS Cogen,GN42,CT,"284,517",2018
50973,Y,Motiva Enterprises Port Arthur Refinery,Motiva Enterprises LLC,12981,TX,WSC,SERC,32411,7,Industrial NAICS Cogen,GN43,CT,"309,492",2018
50973,Y,Motiva Enterprises Port Arthur Refinery,Motiva Enterprises LLC,12981,TX,WSC,SERC,32411,7,Industrial NAICS Cogen,GN44,CT,"269,429",2018
50974,N,Scrubgrass Generating Plant,Scrubgrass Generating Company LP,16814,PA,MAT,RFC,22,2,NAICS-22 Non-Cogen,GEN1,ST,"425,306",2018
50976,Y,Indiantown Cogeneration LP,Florida Power & Light Co,6452,FL,SAT,FRCC,22,1,Electric Utility,GEN1,ST,"7,623",2018
50978,N,Carr Street Generating Station,Carr Street Generating Sta LP,24202,NY,MAT,NPCC,22,2,NAICS-22 Non-Cogen,GEN1,CT,"56,489",2018
50978,N,Carr Street Generating Station,Carr Street Generating Sta LP,24202,NY,MAT,NPCC,22,2,NAICS-22 Non-Cogen,GEN2,CT,"56,660",2018
50978,N,Carr Street Generating Station,Carr Street Generating Sta LP,24202,NY,MAT,NPCC,22,2,NAICS-22 Non-Cogen,GEN3,CA,"36,132",2018
50993,Y,Co-Gen II LLC,Co-Gen II,3930,OR,PACC,WECC,22,3,NAICS-22 Cogen,GEN1,ST,0,2018
51008,Y,Enterprise Sugar Factory,"M.A. Patout & Son Limited, LLC",11415,LA,WSC,SERC,311,7,Industrial NAICS Cogen,1000,ST,0,2018
51008,Y,Enterprise Sugar Factory,"M.A. Patout & Son Limited, LLC",11415,LA,WSC,SERC,311,7,Industrial NAICS Cogen,2000,ST,0,2018
51026,N,Ryegate Power Station,ENGIE,54824,VT,NEW,NPCC,22,2,NAICS-22 Non-Cogen,GEN1,ST,"166,902",2018
51030,N,Ocean State Power,Ocean State Power Co,27769,RI,NEW,NPCC,22,2,NAICS-22 Non-Cogen,GEN1,CT,"217,225",2018
51030,N,Ocean State Power,Ocean State Power Co,27769,RI,NEW,NPCC,22,2,NAICS-22 Non-Cogen,GEN2,CT,"229,034",2018
51030,N,Ocean State Power,Ocean State Power Co,27769,RI,NEW,NPCC,22,2,NAICS-22 Non-Cogen,GEN3,CA,"232,803",2018
51038,N,MacArthur Waste to Energy Facility,Covanta MacArthur Renewable Energy,56601,NY,MAT,NPCC,562213,4,Commercial NAICS Non-Cogen,GEN1,ST,"55,727",2018
52006,Y,LaO Energy Systems,Dow Chemical Co,5347,LA,WSC,SERC,325,7,Industrial NAICS Cogen,GEN1,CA,"207,991",2018
52006,Y,LaO Energy Systems,Dow Chemical Co,5347,LA,WSC,SERC,325,7,Industrial NAICS Cogen,GEN2,CA,"325,452",2018
52006,Y,LaO Energy Systems,Dow Chemical Co,5347,LA,WSC,SERC,325,7,Industrial NAICS Cogen,GEN3,CA,"329,036",2018
52006,Y,LaO Energy Systems,Dow Chemical Co,5347,LA,WSC,SERC,325,7,Industrial NAICS Cogen,GEN4,CA,"270,204",2018
52006,Y,LaO Energy Systems,Dow Chemical Co,5347,LA,WSC,SERC,325,7,Industrial NAICS Cogen,GEN5,CT,"369,390",2018
52006,Y,LaO Energy Systems,Dow Chemical Co,5347,LA,WSC,SERC,325,7,Industrial NAICS Cogen,GEN6,CT,"215,865",2018
52007,N,Mecklenburg Power Station,Virginia Electric & Power Co,19876,VA,SAT,SERC,22,1,Electric Utility,GEN1,ST,"28,617",2018
52007,N,Mecklenburg Power Station,Virginia Electric & Power Co,19876,VA,SAT,SERC,22,1,Electric Utility,GEN2,ST,"29,367",2018
52010,N,Lee County Solid Waste Energy,Lee County Board-Commissioners,10875,FL,SAT,FRCC,22,2,NAICS-22 Non-Cogen,GEN1,ST,"246,570",2018
52010,N,Lee County Solid Waste Energy,Lee County Board-Commissioners,10875,FL,SAT,FRCC,22,2,NAICS-22 Non-Cogen,GEN2,ST,"101,024",2018
52019,N,Doswell Energy Center,Doswell Ltd Partnership,5310,VA,SAT,SERC,22,2,NAICS-22 Non-Cogen,GEN1,CT,"681,310",2018
52019,N,Doswell Energy Center,Doswell Ltd Partnership,5310,VA,SAT,SERC,22,2,NAICS-22 Non-Cogen,GEN2,CT,"732,353",2018
52019,N,Doswell Energy Center,Doswell Ltd Partnership,5310,VA,SAT,SERC,22,2,NAICS-22 Non-Cogen,GEN3,CA,"749,852",2018
52019,N,Doswell Energy Center,Doswell Ltd Partnership,5310,VA,SAT,SERC,22,2,NAICS-22 Non-Cogen,GEN4,CT,"626,235",2018
52019,N,Doswell Energy Center,Doswell Ltd Partnership,5310,VA,SAT,SERC,22,2,NAICS-22 Non-Cogen,GEN5,CT,"629,424",2018
52019,N,Doswell Energy Center,Doswell Ltd Partnership,5310,VA,SAT,SERC,22,2,NAICS-22 Non-Cogen,GEN6,CA,"680,617",2018
52024,Y,Rhode Island Hospital,Rhode Island Hospital,16001,RI,NEW,NPCC,622,5,Commercial NAICS Cogen,GEN2,ST,"2,505",2018
52024,Y,Rhode Island Hospital,Rhode Island Hospital,16001,RI,NEW,NPCC,622,5,Commercial NAICS Cogen,GEN4,ST,"2,883",2018
52024,Y,Rhode Island Hospital,Rhode Island Hospital,16001,RI,NEW,NPCC,622,5,Commercial NAICS Cogen,NEW1,ST,"1,243",2018
52024,Y,Rhode Island Hospital,Rhode Island Hospital,16001,RI,NEW,NPCC,622,5,Commercial NAICS Cogen,NEW3,ST,"14,957",2018
52026,N,Dartmouth Power Associates LP,"Morris Energy Operations Company, LLC",56516,MA,NEW,NPCC,22,2,NAICS-22 Non-Cogen,GEN1,CT,"54,331",2018
52026,N,Dartmouth Power Associates LP,"Morris Energy Operations Company, LLC",56516,MA,NEW,NPCC,22,2,NAICS-22 Non-Cogen,GEN2,CA,0,2018
52031,N,Alliance Refinery,Phillips 66,2091,LA,WSC,SERC,32411,6,Industrial NAICS Non-Cogen,GEN2,ST,"31,334",2018
52056,Y,Nassau Energy Corp,Nassau Energy Corp,19153,NY,MAT,NPCC,22,3,NAICS-22 Cogen,GT1,CT,"274,332",2018
52056,Y,Nassau Energy Corp,Nassau Energy Corp,19153,NY,MAT,NPCC,22,3,NAICS-22 Cogen,ST1,CA,"60,959",2018
52061,Y,Hartford Hospital Cogeneration,Hartford Steam Co,8153,CT,NEW,NPCC,622,5,Commercial NAICS Cogen,GEN2,CA,0,2018
52061,Y,Hartford Hospital Cogeneration,Hartford Steam Co,8153,CT,NEW,NPCC,622,5,Commercial NAICS Cogen,GEN3,CT,"40,768",2018
52069,Y,Point Comfort Operations,Alcoa World Alumina LLC,22337,TX,WSC,TRE,325188,7,Industrial NAICS Cogen,GEN1,ST,0,2018
52069,Y,Point Comfort Operations,Alcoa World Alumina LLC,22337,TX,WSC,TRE,325188,7,Industrial NAICS Cogen,GEN2,ST,0,2018
52069,Y,Point Comfort Operations,Alcoa World Alumina LLC,22337,TX,WSC,TRE,325188,7,Industrial NAICS Cogen,GEN3,ST,0,2018
52069,Y,Point Comfort Operations,Alcoa World Alumina LLC,22337,TX,WSC,TRE,325188,7,Industrial NAICS Cogen,GEN4,ST,0,2018
52071,N,Sandow No 5,Luminant Generation Company LLC,55983,TX,WSC,TRE,22,2,NAICS-22 Non-Cogen,5,ST,"141,443",2018
52072,N,Radford Army Ammunition Plant,U S Army-Radford,22218,VA,SAT,RFC,325,6,Industrial NAICS Non-Cogen,GEN1,ST,"10,703",2018
52072,N,Radford Army Ammunition Plant,U S Army-Radford,22218,VA,SAT,RFC,325,6,Industrial NAICS Non-Cogen,GEN2,ST,"9,626",2018
52072,N,Radford Army Ammunition Plant,U S Army-Radford,22218,VA,SAT,RFC,325,6,Industrial NAICS Non-Cogen,GEN3,ST,"11,397",2018
52072,N,Radford Army Ammunition Plant,U S Army-Radford,22218,VA,SAT,RFC,325,6,Industrial NAICS Non-Cogen,GEN4,ST,0,2018
52073,Y,UCLA So Campus Cogen Project,University of California-LA,19524,CA,PACC,WECC,611,5,Commercial NAICS Cogen,GEN1,CT,"106,994",2018
52073,Y,UCLA So Campus Cogen Project,University of California-LA,19524,CA,PACC,WECC,611,5,Commercial NAICS Cogen,GEN2,CT,"112,282",2018
52073,Y,UCLA So Campus Cogen Project,University of California-LA,19524,CA,PACC,WECC,611,5,Commercial NAICS Cogen,GEN3,CA,"70,458",2018
52088,Y,Texas City Power Plant,Texas City Cogeneration LLC,22652,TX,WSC,TRE,22,3,NAICS-22 Cogen,GEN1,CA,"128,607",2018
52088,Y,Texas City Power Plant,Texas City Cogeneration LLC,22652,TX,WSC,TRE,22,3,NAICS-22 Cogen,GEN2,CT,"101,824",2018
52088,Y,Texas City Power Plant,Texas City Cogeneration LLC,22652,TX,WSC,TRE,22,3,NAICS-22 Cogen,GEN3,CT,"417,316",2018
52088,Y,Texas City Power Plant,Texas City Cogeneration LLC,22652,TX,WSC,TRE,22,3,NAICS-22 Cogen,GEN4,CT,"307,362",2018
52089,Y,Celanese Acetate LLC,Celanese Acetate LLC,57151,VA,SAT,RFC,314,7,Industrial NAICS Cogen,GEN1,ST,"42,011",2018
52089,Y,Celanese Acetate LLC,Celanese Acetate LLC,57151,VA,SAT,RFC,314,7,Industrial NAICS Cogen,GEN2,ST,"42,653",2018
52089,Y,Celanese Acetate LLC,Celanese Acetate LLC,57151,VA,SAT,RFC,314,7,Industrial NAICS Cogen,GEN3,ST,"49,545",2018
52089,Y,Celanese Acetate LLC,Celanese Acetate LLC,57151,VA,SAT,RFC,314,7,Industrial NAICS Cogen,GEN4,ST,"37,046",2018
52099,Y,Plant No 2 Orange County,Orange County Sanitation Dist,14155,CA,PACC,WECC,562212,5,Commercial NAICS Cogen,GEN6,ST,0,2018
52106,Y,Philadelphia Refinery,PES,18340,PA,MAT,RFC,32411,7,Industrial NAICS Cogen,GEN1,ST,"45,906",2018
52106,Y,Philadelphia Refinery,PES,18340,PA,MAT,RFC,32411,7,Industrial NAICS Cogen,GEN3,ST,"20,223",2018
52109,Y,Richmond Cogen,Chevron Products Company-Richmond,49732,CA,PACC,WECC,32411,7,Industrial NAICS Cogen,GEN1,CT,"375,724",2018
52109,Y,Richmond Cogen,Chevron Products Company-Richmond,49732,CA,PACC,WECC,32411,7,Industrial NAICS Cogen,GEN2,CT,"394,351",2018
52109,Y,Richmond Cogen,Chevron Products Company-Richmond,49732,CA,PACC,WECC,32411,7,Industrial NAICS Cogen,GEN5,CA,"98,421",2018
52118,N,Multitrade of Pittsylvania LP,Virginia Electric & Power Co,19876,VA,SAT,SERC,22,1,Electric Utility,GEN1,ST,"102,952",2018
52118,N,Multitrade of Pittsylvania LP,Virginia Electric & Power Co,19876,VA,SAT,SERC,22,1,Electric Utility,GEN2,ST,0,2018
52120,Y,Freeport Energy,Olin Blue Cube Operations,59875,TX,WSC,TRE,325,7,Industrial NAICS Cogen,G-61,CT,"536,203",2018
52120,Y,Freeport Energy,Olin Blue Cube Operations,59875,TX,WSC,TRE,325,7,Industrial NAICS Cogen,G-63,CT,"572,291",2018
52120,Y,Freeport Energy,Olin Blue Cube Operations,59875,TX,WSC,TRE,325,7,Industrial NAICS Cogen,G-64,CA,"2,105",2018
52120,Y,Freeport Energy,Olin Blue Cube Operations,59875,TX,WSC,TRE,325,7,Industrial NAICS Cogen,G-65,CA,"802,265",2018
52120,Y,Freeport Energy,Olin Blue Cube Operations,59875,TX,WSC,TRE,325,7,Industrial NAICS Cogen,G-66,CT,"755,643",2018
52120,Y,Freeport Energy,Olin Blue Cube Operations,59875,TX,WSC,TRE,325,7,Industrial NAICS Cogen,G-67,CT,"789,524",2018
52127,Y,Elk Basin Gasoline Plant,Vanguard Natural Resources LLC,56079,WY,MTN,WECC,211,7,Industrial NAICS Cogen,GEN1,ST,"5,146",2018
52127,Y,Elk Basin Gasoline Plant,Vanguard Natural Resources LLC,56079,WY,MTN,WECC,211,7,Industrial NAICS Cogen,GEN2,ST,"5,621",2018
52130,Y,Whiting Refinery,BP PLC,44466,IN,ENC,RFC,32411,7,Industrial NAICS Cogen,31TG,ST,"16,528",2018
52130,Y,Whiting Refinery,BP PLC,44466,IN,ENC,RFC,32411,7,Industrial NAICS Cogen,32TG,ST,"76,061",2018
52130,Y,Whiting Refinery,BP PLC,44466,IN,ENC,RFC,32411,7,Industrial NAICS Cogen,33TG,ST,"88,889",2018
52130,Y,Whiting Refinery,BP PLC,44466,IN,ENC,RFC,32411,7,Industrial NAICS Cogen,34TG,ST,"63,621",2018
52130,Y,Whiting Refinery,BP PLC,44466,IN,ENC,RFC,32411,7,Industrial NAICS Cogen,35TG,ST,"210,778",2018
52132,Y,Power Station 4,South Houston Green Power LLC,17566,TX,WSC,TRE,32411,7,Industrial NAICS Cogen,GEN1,CT,"359,724",2018
52132,Y,Power Station 4,South Houston Green Power LLC,17566,TX,WSC,TRE,32411,7,Industrial NAICS Cogen,GEN2,CT,"312,450",2018
52132,Y,Power Station 4,South Houston Green Power LLC,17566,TX,WSC,TRE,32411,7,Industrial NAICS Cogen,GEN3,CA,0,2018
52133,Y,Tesoro Mandan Cogeneration Plant,Tesoro Refining and Marketing Co LLC,18668,ND,WNC,MRO,32411,7,Industrial NAICS Cogen,GEN1,ST,"20,633",2018
52133,Y,Tesoro Mandan Cogeneration Plant,Tesoro Refining and Marketing Co LLC,18668,ND,WNC,MRO,32411,7,Industrial NAICS Cogen,GEN2,ST,"20,677",2018
52133,Y,Tesoro Mandan Cogeneration Plant,Tesoro Refining and Marketing Co LLC,18668,ND,WNC,MRO,32411,7,Industrial NAICS Cogen,GEN3,ST,"20,008",2018
52140,Y,International Paper Prattville Mill,International Paper Co,8009,AL,ESC,SERC,32213,7,Industrial NAICS Cogen,GEN1,ST,"249,206",2018
52140,Y,International Paper Prattville Mill,International Paper Co,8009,AL,ESC,SERC,32213,7,Industrial NAICS Cogen,GEN2,ST,"309,822",2018
52148,Y,Elkton,Merck & Co Inc,12320,VA,SAT,SERC,325,7,Industrial NAICS Cogen,GEN1,ST,"13,274",2018
52148,Y,Elkton,Merck & Co Inc,12320,VA,SAT,SERC,325,7,Industrial NAICS Cogen,GEN5,ST,321,2018
52151,Y,International Paper Eastover Facility,International Paper Co-Eastovr,9424,SC,SAT,SERC,322122,7,Industrial NAICS Cogen,GEN1,ST,"280,248",2018
52151,Y,International Paper Eastover Facility,International Paper Co-Eastovr,9424,SC,SAT,SERC,322122,7,Industrial NAICS Cogen,GEN2,ST,"310,807",2018
52152,Y,International Paper Franklin Mill,International Paper,9348,VA,SAT,SERC,322122,7,Industrial NAICS Cogen,GEN9,ST,"237,532",2018
52168,Y,Riverbay,Riverbay Corp,24210,NY,MAT,NPCC,814,5,Commercial NAICS Cogen,GEN2,ST,"36,118",2018
52175,Y,CITGO Refinery Powerhouse,CITGO Petroleum Corp,7168,LA,WSC,SERC,32411,7,Industrial NAICS Cogen,GEN1,ST,0,2018
52175,Y,CITGO Refinery Powerhouse,CITGO Petroleum Corp,7168,LA,WSC,SERC,32411,7,Industrial NAICS Cogen,GEN2,ST,"66,315",2018
52175,Y,CITGO Refinery Powerhouse,CITGO Petroleum Corp,7168,LA,WSC,SERC,32411,7,Industrial NAICS Cogen,GEN3,ST,"181,653",2018
52176,Y,C R Wing Cogen Plant,"BHER Power Resources, Inc",15300,TX,WSC,TRE,22,3,NAICS-22 Cogen,GEN1,CT,"203,203",2018
52176,Y,C R Wing Cogen Plant,"BHER Power Resources, Inc",15300,TX,WSC,TRE,22,3,NAICS-22 Cogen,GEN2,CT,"212,062",2018
52176,Y,C R Wing Cogen Plant,"BHER Power Resources, Inc",15300,TX,WSC,TRE,22,3,NAICS-22 Cogen,GEN3,CA,"196,305",2018
52193,Y,Delaware City Plant,Delaware City Refining Company LLC,56605,DE,SAT,RFC,32411,7,Industrial NAICS Cogen,G1,ST,"111,424",2018
52193,Y,Delaware City Plant,Delaware City Refining Company LLC,56605,DE,SAT,RFC,32411,7,Industrial NAICS Cogen,G2,ST,"102,076",2018
52193,Y,Delaware City Plant,Delaware City Refining Company LLC,56605,DE,SAT,RFC,32411,7,Industrial NAICS Cogen,G3,ST,"37,643",2018
52193,Y,Delaware City Plant,Delaware City Refining Company LLC,56605,DE,SAT,RFC,32411,7,Industrial NAICS Cogen,G4,ST,"56,363",2018
54004,Y,"WestRock Southeast, LLC.",SP Fiber Technologies LLC,17610,GA,SAT,SERC,322122,7,Industrial NAICS Cogen,GEN1,ST,"181,093",2018
54015,N,MM West Covina,MM West Covina Energy LLC,57224,CA,PACC,WECC,22,2,NAICS-22 Non-Cogen,GEN2,ST,"44,143",2018
54034,N,Rensselaer Cogen,Rensselaer Generating LLC,6838,NY,MAT,NPCC,22,2,NAICS-22 Non-Cogen,GEN1,CT,"2,683",2018
