PlantID,CombinedHeatAndPowerPlant,NuclearUnitID,PlantName,OperatorName,OperatorID,PlantState,CensusRegion,NERCRegion,NAICSCode,EIASectorNumber,SectorName,ReportedPrimeMover,ReportedFuelTypeCode,AERFuelTypeCode,TotalFuelConsumptionQuantity,ElectricFuelConsumptionQuantity,TotalFuelConsumptionMMBtu,ElecFuelConsumptionMMBtu,NetGenerationMWh,YEAR
50304,Y,.,Shell Deer Park,Shell Oil Co-Deer Park,17139,TX,WSC,TRE,324,7,Industrial NAICS Cogen,GT,NG,NG,"13,745,208","10,800,396","14,006,367","11,005,601","967,667",2018
50304,Y,.,Shell Deer Park,Shell Oil Co-Deer Park,17139,TX,WSC,TRE,324,7,Industrial NAICS Cogen,GT,OG,OOG,"3,411,163","2,669,321","2,728,929","2,135,455","187,760",2018
50304,Y,.,Shell Deer Park,Shell Oil Co-Deer Park,17139,TX,WSC,TRE,324,7,Industrial NAICS Cogen,ST,PUR,OTH,0,0,"1,981,046","1,981,046","217,602",2018
50305,Y,.,Alpena Cement Plant,Lafarge Corp,40430,MI,ENC,RFC,32731,7,Industrial NAICS Cogen,ST,BIT,COL,0,0,0,0,0,2018
50305,Y,.,Alpena Cement Plant,Lafarge Corp,40430,MI,ENC,RFC,32731,7,Industrial NAICS Cogen,ST,NG,NG,"375,931","98,653","393,960","103,343","8,408",2018
50305,Y,.,Alpena Cement Plant,Lafarge Corp,40430,MI,ENC,RFC,32731,7,Industrial NAICS Cogen,ST,OBL,ORW,"38,757","8,825","4,678","1,038",83,2018
50305,Y,.,Alpena Cement Plant,Lafarge Corp,40430,MI,ENC,RFC,32731,7,Industrial NAICS Cogen,ST,OTH,OTH,"5,487","1,360","74,931","18,351","1,481",2018
50305,Y,.,Alpena Cement Plant,Lafarge Corp,40430,MI,ENC,RFC,32731,7,Industrial NAICS Cogen,ST,PC,PC,"210,418","51,071","5,692,269","1,380,432","112,480",2018
50305,Y,.,Alpena Cement Plant,Lafarge Corp,40430,MI,ENC,RFC,32731,7,Industrial NAICS Cogen,ST,SUB,COL,"73,253","23,476","1,329,880","423,644","34,711",2018
50305,Y,.,Alpena Cement Plant,Lafarge Corp,40430,MI,ENC,RFC,32731,7,Industrial NAICS Cogen,ST,WDS,WWW,0,0,0,0,0,2018
50307,Y,.,University of Oklahoma,University of Oklahoma,19533,OK,WSC,MRO,611,5,Commercial NAICS Cogen,IC,DFO,DFO,0,0,0,0,0,2018
50307,Y,.,University of Oklahoma,University of Oklahoma,19533,OK,WSC,MRO,611,5,Commercial NAICS Cogen,IC,RFO,RFO,0,0,0,0,0,2018
50307,Y,.,University of Oklahoma,University of Oklahoma,19533,OK,WSC,MRO,611,5,Commercial NAICS Cogen,ST,NG,NG,"117,559",78,"117,559",78,15,2018
50307,Y,.,University of Oklahoma,University of Oklahoma,19533,OK,WSC,MRO,611,5,Commercial NAICS Cogen,ST,RFO,RFO,0,0,0,0,0,2018
50308,Y,.,Utility Plants Section,Doyon Utilities - Ft. Wainwright,56389,AK,PACN,ASCC,22,1,Electric Utility,ST,SUB,COL,"225,729","52,209","3,398,926","786,014","90,177",2018
50310,N,.,Standby Generation Plant,Pensacola Christian College,14762,FL,SAT,FRCC,611,4,Commercial NAICS Non-Cogen,IC,NG,NG,"1,534","1,534","1,563","1,563",93,2018
50312,N,.,Pembroke Hydro,Eagle Creek RE LLC,57280,NH,NEW,NPCC,22,2,NAICS-22 Non-Cogen,HY,WAT,HYC,0,0,"111,141","111,141","12,208",2018
50315,N,.,Chasm Hydro Partnership,Ampersand Chasm Hydro LLC,24979,NY,MAT,NPCC,22,2,NAICS-22 Non-Cogen,HY,WAT,HYC,0,0,0,0,0,2018
50316,Y,.,Bunge North America East LLC,Bunge North America East LLC,3283,IN,ENC,RFC,311,7,Industrial NAICS Cogen,ST,BIT,COL,0,0,0,0,0,2018
50316,Y,.,Bunge North America East LLC,Bunge North America East LLC,3283,IN,ENC,RFC,311,7,Industrial NAICS Cogen,ST,DFO,DFO,0,0,0,0,0,2018
50316,Y,.,Bunge North America East LLC,Bunge North America East LLC,3283,IN,ENC,RFC,311,7,Industrial NAICS Cogen,ST,NG,NG,"551,602","36,164","551,602","36,164","7,375",2018
50318,Y,.,Par Sterile Products,JHP Pharmaceuticals LLC,55970,MI,ENC,RFC,325,7,Industrial NAICS Cogen,GT,DFO,DFO,0,0,0,0,0,2018
50318,Y,.,Par Sterile Products,JHP Pharmaceuticals LLC,55970,MI,ENC,RFC,325,7,Industrial NAICS Cogen,GT,NG,NG,"235,020","197,497","235,020","197,497",0,2018
50322,N,.,Site 980 65,Madera-Chowchilla Power Auth,26287,CA,PACC,WECC,22,2,NAICS-22 Non-Cogen,HY,WAT,HYC,0,0,"35,642","35,642","3,915",2018
50323,N,.,Marco Ranch,Marco Power Inc,15286,ID,MTN,WECC,22,2,NAICS-22 Non-Cogen,HY,WAT,HYC,0,0,"27,348","27,348","3,004",2018
50324,N,.,Newfound Hydroelectric,KTZ Hydro LLC,36055,NH,NEW,NPCC,22,2,NAICS-22 Non-Cogen,HY,WAT,HYC,0,0,"53,641","53,641","5,892",2018
50326,Y,.,Nalco,Nalco Co,14293,IL,ENC,RFC,561,5,Commercial NAICS Cogen,CA,NG,NG,0,0,0,0,0,2018
50326,Y,.,Nalco,Nalco Co,14293,IL,ENC,RFC,561,5,Commercial NAICS Cogen,CT,NG,NG,"321,350","95,356","325,849","96,691","1,800",2018
50328,N,.,Byllesby,Neshkoro Power Assc LLC,13389,MN,WNC,MRO,22,2,NAICS-22 Non-Cogen,HY,WAT,HYC,0,0,"125,626","125,626","13,799",2018
50329,Y,.,West Point Treatment Plant,King County Dept-Natural Res,10004,WA,PACC,WECC,22132,5,Commercial NAICS Cogen,IC,NG,NG,0,0,0,0,0,2018
50329,Y,.,West Point Treatment Plant,King County Dept-Natural Res,10004,WA,PACC,WECC,22132,5,Commercial NAICS Cogen,IC,OBG,ORW,"223,899","125,578","134,340","75,347","12,504",2018
50333,N,.,Gay Robinson,Gay & Robinson Inc,7019,HI,PACN,HICC,115,6,Industrial NAICS Non-Cogen,HY,WAT,HYC,0,0,"41,406","41,406","4,548",2018
50333,N,.,Gay Robinson,Gay & Robinson Inc,7019,HI,PACN,HICC,115,6,Industrial NAICS Non-Cogen,IC,DFO,DFO,0,0,0,0,0,2018
50337,Y,.,Mooseheart Power House,Moose International,21690,IL,ENC,RFC,813,5,Commercial NAICS Cogen,IC,NG,NG,0,0,0,0,0,2018
50341,N,.,PCS Nitrogen Fertilizer LP,PCS Nitrogen LP,15237,LA,WSC,SERC,325,6,Industrial NAICS Non-Cogen,IC,DFO,DFO,0,0,0,0,0,2018
50350,N,.,Forks of Butte Hydro Project,HYPOWER INC,8530,CA,PACC,WECC,22,2,NAICS-22 Non-Cogen,HY,WAT,HYC,0,0,"271,018","271,018","29,769",2018
50351,N,.,Rolfe Canal Hydro,Briar-Hydro Associates,24793,NH,NEW,NPCC,22,2,NAICS-22 Non-Cogen,HY,WAT,HYC,0,0,"137,452","137,452","15,098",2018
50352,N,.,Nacimiento Hydro Project,Monterey Cnty Water Res Agency,12850,CA,PACC,WECC,22,2,NAICS-22 Non-Cogen,HY,WAT,HYC,0,0,"73,805","73,805","8,107",2018
50353,N,.,Penacook Lower Falls,Briar-Hydro Associates,24793,NH,NEW,NPCC,22,2,NAICS-22 Non-Cogen,HY,WAT,HYC,0,0,"163,060","163,060","17,911",2018
50354,N,.,Newport Hydro,Eagle Creek RE LLC,57280,NY,MAT,NPCC,22,2,NAICS-22 Non-Cogen,HY,WAT,HYC,0,0,"53,623","53,623","5,890",2018
50359,Y,.,Sloss Industries Corp,Bluestone Coke LLC,62972,AL,ESC,SERC,324,7,Industrial NAICS Cogen,ST,NG,NG,"345,348","4,043","345,348","4,043",0,2018
50359,Y,.,Sloss Industries Corp,Bluestone Coke LLC,62972,AL,ESC,SERC,324,7,Industrial NAICS Cogen,ST,OG,OOG,"2,754,079","29,488","1,377,044","14,744",0,2018
50360,N,.,Michell Butte Power Project,Owyhee Irrigation District,14243,OR,PACC,WECC,22,2,NAICS-22 Non-Cogen,HY,WAT,HYC,0,0,"44,811","44,811","4,922",2018
50361,N,.,Owyhee Dam Power Project,Owyhee Irrigation District,14243,OR,PACC,WECC,22,2,NAICS-22 Non-Cogen,HY,WAT,HYC,0,0,"119,972","119,972","13,178",2018
50362,N,.,Tunnel 1 Power Project,Owyhee Irrigation District,14243,OR,PACC,WECC,22,2,NAICS-22 Non-Cogen,HY,WAT,HYC,0,0,"149,023","149,023","16,369",2018
50365,N,.,Ridgewood Providence Power,Rhode Island LFG Genco,56889,RI,NEW,NPCC,22,2,NAICS-22 Non-Cogen,IC,LFG,MLG,0,0,0,0,0,2018
50366,Y,.,University of Notre Dame,University of Notre Dame,19564,IN,ENC,RFC,611,5,Commercial NAICS Cogen,IC,DFO,DFO,861,523,"5,078","3,071",564,2018
50366,Y,.,University of Notre Dame,University of Notre Dame,19564,IN,ENC,RFC,611,5,Commercial NAICS Cogen,ST,BIT,COL,"11,107","1,892","274,786","46,743","8,420",2018
50366,Y,.,University of Notre Dame,University of Notre Dame,19564,IN,ENC,RFC,611,5,Commercial NAICS Cogen,ST,DFO,DFO,87,15,511,90,16,2018
50366,Y,.,University of Notre Dame,University of Notre Dame,19564,IN,ENC,RFC,611,5,Commercial NAICS Cogen,ST,NG,NG,"2,210,163","376,145","2,311,165","393,279","70,840",2018
50366,Y,.,University of Notre Dame,University of Notre Dame,19564,IN,ENC,RFC,611,5,Commercial NAICS Cogen,ST,RFO,RFO,0,0,0,0,0,2018
50368,Y,.,Cornell University Central Heat,Cornell University,21508,NY,MAT,NPCC,611,5,Commercial NAICS Cogen,CA,DFO,DFO,308,11,"1,755",73,16,2018
50368,Y,.,Cornell University Central Heat,Cornell University,21508,NY,MAT,NPCC,611,5,Commercial NAICS Cogen,CA,NG,NG,"391,415","118,513","403,158","122,069","26,832",2018
50368,Y,.,Cornell University Central Heat,Cornell University,21508,NY,MAT,NPCC,611,5,Commercial NAICS Cogen,CT,BIT,COL,0,0,0,0,0,2018
50368,Y,.,Cornell University Central Heat,Cornell University,21508,NY,MAT,NPCC,611,5,Commercial NAICS Cogen,CT,DFO,DFO,8,3,46,17,4,2018
50368,Y,.,Cornell University Central Heat,Cornell University,21508,NY,MAT,NPCC,611,5,Commercial NAICS Cogen,CT,NG,NG,"2,560,356","1,058,254","2,637,166","1,090,001","234,954",2018
50368,Y,.,Cornell University Central Heat,Cornell University,21508,NY,MAT,NPCC,611,5,Commercial NAICS Cogen,CT,RFO,RFO,0,0,0,0,0,2018
50368,Y,.,Cornell University Central Heat,Cornell University,21508,NY,MAT,NPCC,611,5,Commercial NAICS Cogen,IC,DFO,DFO,114,48,650,276,61,2018
50371,Y,.,"The Mosaic Company, Plant City Facility","The Mosaic Company, Plant City Facility",24900,FL,SAT,FRCC,325,7,Industrial NAICS Cogen,ST,NG,NG,0,0,0,0,0,2018
50371,Y,.,"The Mosaic Company, Plant City Facility","The Mosaic Company, Plant City Facility",24900,FL,SAT,FRCC,325,7,Industrial NAICS Cogen,ST,WH,OTH,0,0,0,0,0,2018
50373,Y,.,Paxton Creek Cogeneration,Energy Center Paxton LLC,13875,PA,MAT,RFC,22,3,NAICS-22 Cogen,IC,DFO,DFO,"1,751","1,610","10,113","9,307","1,046",2018
50373,Y,.,Paxton Creek Cogeneration,Energy Center Paxton LLC,13875,PA,MAT,RFC,22,3,NAICS-22 Cogen,IC,NG,NG,"2,022","1,861","2,104","1,934",217,2018
50375,N,.,East Portal Generator,Calleguas Mun Water District,30076,CA,PACC,WECC,22,2,NAICS-22 Non-Cogen,HY,WAT,HYC,0,0,"50,608","50,608","5,559",2018
50380,N,.,Upriver Dam Hydro Plant,City of Spokane,42892,WA,PACC,WECC,22,2,NAICS-22 Non-Cogen,HY,WAT,HYC,0,0,"469,392","469,392","51,559",2018
50382,N,.,Twin Reservoirs,Walla Walla City of,20032,WA,PACC,WECC,22,2,NAICS-22 Non-Cogen,HY,WAT,HYC,0,0,"104,386","104,386","11,466",2018
50384,N,.,Gregg Falls,Eagle Creek RE LLC,57280,NH,NEW,NPCC,22,2,NAICS-22 Non-Cogen,HY,WAT,HYC,0,0,"120,419","120,419","13,227",2018
50385,N,.,Newark Bay Cogeneration Partnership LP,TalenEnergy Montour LLC,15534,NJ,MAT,RFC,22,2,NAICS-22 Non-Cogen,CA,KER,WOO,0,0,0,0,0,2018
50385,N,.,Newark Bay Cogeneration Partnership LP,TalenEnergy Montour LLC,15534,NJ,MAT,RFC,22,2,NAICS-22 Non-Cogen,CA,NG,NG,0,0,0,0,"7,993",2018
50385,N,.,Newark Bay Cogeneration Partnership LP,TalenEnergy Montour LLC,15534,NJ,MAT,RFC,22,2,NAICS-22 Non-Cogen,CT,KER,WOO,0,0,0,0,0,2018
50385,N,.,Newark Bay Cogeneration Partnership LP,TalenEnergy Montour LLC,15534,NJ,MAT,RFC,22,2,NAICS-22 Non-Cogen,CT,NG,NG,"281,609","281,609","301,188","301,188","23,750",2018
50386,N,.,Windland,Terra-Gen Operating Co-Wind,2770,CA,PACC,WECC,22,2,NAICS-22 Non-Cogen,WT,WND,WND,0,0,"296,708","296,708","32,591",2018
50388,Y,.,Phillips 66 Carbon Plant,Phillips 66 Company,4208,CA,PACC,WECC,324,7,Industrial NAICS Cogen,ST,NG,NG,0,0,0,0,0,2018
50388,Y,.,Phillips 66 Carbon Plant,Phillips 66 Company,4208,CA,PACC,WECC,324,7,Industrial NAICS Cogen,ST,PC,PC,0,0,0,0,0,2018
50388,Y,.,Phillips 66 Carbon Plant,Phillips 66 Company,4208,CA,PACC,WECC,324,7,Industrial NAICS Cogen,ST,WH,OTH,0,0,"1,154,233","1,154,233","126,783",2018
50389,Y,.,Port Allen (LA),Placid Refining Co LLC,15173,LA,WSC,SERC,32411,7,Industrial NAICS Cogen,GT,NG,NG,"682,053","201,082","682,053","201,082","51,272",2018
50392,Y,.,Eielson AFB Central Heat & Power Plant,U S Air Force-Eielson AFB,22199,AK,PACN,ASCC,928,5,Commercial NAICS Cogen,IC,DFO,DFO,271,107,"1,571",623,131,2018
50392,Y,.,Eielson AFB Central Heat & Power Plant,U S Air Force-Eielson AFB,22199,AK,PACN,ASCC,928,5,Commercial NAICS Cogen,ST,SUB,COL,"166,823","21,430","2,529,997","324,819","67,619",2018
50393,N,.,Friant Hydro Facility,Friant Power Authority,25438,CA,PACC,WECC,22,2,NAICS-22 Non-Cogen,HY,WAT,HYC,0,0,"1,146,209","1,146,209","125,902",2018
50395,Y,.,Georgia-Pacific Corp - Nekoosa Mill,Domtar Industries Inc,5033,WI,ENC,MRO,322122,7,Industrial NAICS Cogen,HY,WAT,HYC,0,0,"266,256","266,256","29,246",2018
50395,Y,.,Georgia-Pacific Corp - Nekoosa Mill,Domtar Industries Inc,5033,WI,ENC,MRO,322122,7,Industrial NAICS Cogen,ST,BIT,COL,0,0,0,0,0,2018
50395,Y,.,Georgia-Pacific Corp - Nekoosa Mill,Domtar Industries Inc,5033,WI,ENC,MRO,322122,7,Industrial NAICS Cogen,ST,BLQ,WWW,"128,807","45,302","1,396,089","491,728","112,057",2018
50395,Y,.,Georgia-Pacific Corp - Nekoosa Mill,Domtar Industries Inc,5033,WI,ENC,MRO,322122,7,Industrial NAICS Cogen,ST,NG,NG,"884,311","313,519","909,957","322,612","73,473",2018
50396,Y,.,Dillard Complex,Roseburg Forest Products Co,16294,OR,PACC,WECC,321,7,Industrial NAICS Cogen,ST,NG,NG,"188,412","70,173","192,181","71,576","6,142",2018
50396,Y,.,Dillard Complex,Roseburg Forest Products Co,16294,OR,PACC,WECC,321,7,Industrial NAICS Cogen,ST,WDS,WWW,"277,120","98,085","4,544,767","1,608,605","137,903",2018
50397,Y,.,Pixelle Specialty Solutions LLC - Spring Grove Facility,Pixelle Specialty Solutions LLC - (PA),61988,PA,MAT,RFC,322122,7,Industrial NAICS Cogen,ST,BIT,COL,"92,258","15,772","2,398,708","410,045","72,706",2018
50397,Y,.,Pixelle Specialty Solutions LLC - Spring Grove Facility,Pixelle Specialty Solutions LLC - (PA),61988,PA,MAT,RFC,322122,7,Industrial NAICS Cogen,ST,BLQ,WWW,"568,395","97,201","7,616,494","1,302,509","230,951",2018
50397,Y,.,Pixelle Specialty Solutions LLC - Spring Grove Facility,Pixelle Specialty Solutions LLC - (PA),61988,PA,MAT,RFC,322122,7,Industrial NAICS Cogen,ST,DFO,DFO,0,0,0,0,0,2018
50397,Y,.,Pixelle Specialty Solutions LLC - Spring Grove Facility,Pixelle Specialty Solutions LLC - (PA),61988,PA,MAT,RFC,322122,7,Industrial NAICS Cogen,ST,NG,NG,"2,898,510","494,237","2,985,466","509,064","90,264",2018
50397,Y,.,Pixelle Specialty Solutions LLC - Spring Grove Facility,Pixelle Specialty Solutions LLC - (PA),61988,PA,MAT,RFC,322122,7,Industrial NAICS Cogen,ST,RFO,RFO,"4,246",715,"27,303","4,593",814,2018
50397,Y,.,Pixelle Specialty Solutions LLC - Spring Grove Facility,Pixelle Specialty Solutions LLC - (PA),61988,PA,MAT,RFC,322122,7,Industrial NAICS Cogen,ST,SLW,ORW,"35,785","6,142","168,189","28,864","5,118",2018
50397,Y,.,Pixelle Specialty Solutions LLC - Spring Grove Facility,Pixelle Specialty Solutions LLC - (PA),61988,PA,MAT,RFC,322122,7,Industrial NAICS Cogen,ST,WDS,WWW,"123,162","21,089","1,163,880","199,294","35,337",2018
50398,Y,.,International Paper Savanna Mill,International Paper Co,30002,GA,SAT,SERC,32213,7,Industrial NAICS Cogen,ST,BIT,COL,0,0,0,0,0,2018
50398,Y,.,International Paper Savanna Mill,International Paper Co,30002,GA,SAT,SERC,32213,7,Industrial NAICS Cogen,ST,BLQ,WWW,"1,155,779","216,957","14,016,647","2,631,172","426,065",2018
50398,Y,.,International Paper Savanna Mill,International Paper Co,30002,GA,SAT,SERC,32213,7,Industrial NAICS Cogen,ST,DFO,DFO,0,0,0,0,0,2018
50398,Y,.,International Paper Savanna Mill,International Paper Co,30002,GA,SAT,SERC,32213,7,Industrial NAICS Cogen,ST,NG,NG,"5,090,513","953,779","5,327,670","998,434","161,676",2018
50398,Y,.,International Paper Savanna Mill,International Paper Co,30002,GA,SAT,SERC,32213,7,Industrial NAICS Cogen,ST,RFO,RFO,0,0,0,0,0,2018
50398,Y,.,International Paper Savanna Mill,International Paper Co,30002,GA,SAT,SERC,32213,7,Industrial NAICS Cogen,ST,WDS,WWW,"195,212","36,658","1,604,275","301,255","48,782",2018
50400,N,.,Sand Bar Power Plant,Tri-Dam Power Authority,19560,CA,PACC,WECC,22,2,NAICS-22 Non-Cogen,HY,WAT,HYC,0,0,"673,176","673,176","73,943",2018
50404,N,.,BP Chemicals Green Lake Plant,INEOS Nitriles Greenlake,54837,TX,WSC,TRE,32512,6,Industrial NAICS Non-Cogen,ST,WH,OTH,0,0,"496,423","496,423","54,528",2018
50406,Y,.,Somerset Plant,Sappi Fine Paper North America-Somerset,16190,ME,NEW,NPCC,322122,7,Industrial NAICS Cogen,ST,BLQ,WWW,"888,032","118,034","10,176,847","1,352,682","282,832",2018
50406,Y,.,Somerset Plant,Sappi Fine Paper North America-Somerset,16190,ME,NEW,NPCC,322122,7,Industrial NAICS Cogen,ST,DFO,DFO,"1,429",191,"8,359","1,113",233,2018
50406,Y,.,Somerset Plant,Sappi Fine Paper North America-Somerset,16190,ME,NEW,NPCC,322122,7,Industrial NAICS Cogen,ST,NG,NG,"917,949","125,141","941,288","128,336","26,740",2018
50406,Y,.,Somerset Plant,Sappi Fine Paper North America-Somerset,16190,ME,NEW,NPCC,322122,7,Industrial NAICS Cogen,ST,OBL,ORW,"7,097",946,"13,413","1,786",373,2018
50406,Y,.,Somerset Plant,Sappi Fine Paper North America-Somerset,16190,ME,NEW,NPCC,322122,7,Industrial NAICS Cogen,ST,RFO,RFO,"73,795","9,744","464,170","61,302","12,819",2018
50406,Y,.,Somerset Plant,Sappi Fine Paper North America-Somerset,16190,ME,NEW,NPCC,322122,7,Industrial NAICS Cogen,ST,SLW,ORW,"57,192","7,588","251,644","33,390","6,986",2018
50406,Y,.,Somerset Plant,Sappi Fine Paper North America-Somerset,16190,ME,NEW,NPCC,322122,7,Industrial NAICS Cogen,ST,TDF,OTH,"31,176","4,123","985,474","130,326","27,269",2018
50406,Y,.,Somerset Plant,Sappi Fine Paper North America-Somerset,16190,ME,NEW,NPCC,322122,7,Industrial NAICS Cogen,ST,WDS,WWW,"743,092","98,886","6,524,348","868,214","181,593",2018
50407,Y,.,Mobile Energy Services LLC,DTE Energy Services,34672,AL,ESC,SERC,22,3,NAICS-22 Cogen,ST,BIT,COL,0,0,0,0,0,2018
50407,Y,.,Mobile Energy Services LLC,DTE Energy Services,34672,AL,ESC,SERC,22,3,NAICS-22 Cogen,ST,NG,NG,"3,680,789","2,042,154","3,732,319","2,070,745","188,964",2018
50407,Y,.,Mobile Energy Services LLC,DTE Energy Services,34672,AL,ESC,SERC,22,3,NAICS-22 Cogen,ST,WDS,WWW,"308,303","163,193","2,972,040","1,573,197","142,486",2018
50408,N,.,Park Mill,N E W Hydro LLC,42662,WI,ENC,MRO,22,2,NAICS-22 Non-Cogen,HY,WAT,HYC,0,0,"90,839","90,839","9,978",2018
50409,N,.,Menominee Mill Marinette,N E W Hydro LLC,42662,MI,ENC,MRO,22,2,NAICS-22 Non-Cogen,HY,WAT,HYC,0,0,"130,313","130,313","14,314",2018
50410,Y,.,Chester Operations,Kimberly-Clark Corp,10273,PA,MAT,RFC,322122,7,Industrial NAICS Cogen,ST,BIT,COL,0,0,0,0,0,2018
50410,Y,.,Chester Operations,Kimberly-Clark Corp,10273,PA,MAT,RFC,322122,7,Industrial NAICS Cogen,ST,DFO,DFO,0,0,0,0,0,2018
50410,Y,.,Chester Operations,Kimberly-Clark Corp,10273,PA,MAT,RFC,322122,7,Industrial NAICS Cogen,ST,NG,NG,"1,920,296","517,742","1,991,817","536,803","104,733",2018
50410,Y,.,Chester Operations,Kimberly-Clark Corp,10273,PA,MAT,RFC,322122,7,Industrial NAICS Cogen,ST,PC,PC,"52,606","13,547","1,323,992","341,043","66,433",2018
50410,Y,.,Chester Operations,Kimberly-Clark Corp,10273,PA,MAT,RFC,322122,7,Industrial NAICS Cogen,ST,SLW,ORW,0,0,0,0,0,2018
50410,Y,.,Chester Operations,Kimberly-Clark Corp,10273,PA,MAT,RFC,322122,7,Industrial NAICS Cogen,ST,WC,WOC,"74,547","19,289","857,141","221,522","43,208",2018
50411,Y,.,Rutgers Biomedical and Health Cogen,"Rutgers, The State University of NJ",58485,NJ,MAT,RFC,622,5,Commercial NAICS Cogen,GT,DFO,DFO,0,0,0,0,0,2018
50411,Y,.,Rutgers Biomedical and Health Cogen,"Rutgers, The State University of NJ",58485,NJ,MAT,RFC,622,5,Commercial NAICS Cogen,GT,NG,NG,"931,654","310,957","967,521","322,930","57,075",2018
50413,Y,.,Olmsted Waste Energy,Olmsted County Public Works,21995,MN,WNC,MRO,562213,5,Commercial NAICS Cogen,IC,DFO,DFO,30,16,175,82,15,2018
50413,Y,.,Olmsted Waste Energy,Olmsted County Public Works,21995,MN,WNC,MRO,562213,5,Commercial NAICS Cogen,ST,MSB,MLG,"75,038","11,459","597,979","91,312","16,614",2018
50413,Y,.,Olmsted Waste Energy,Olmsted County Public Works,21995,MN,WNC,MRO,562213,5,Commercial NAICS Cogen,ST,MSN,OTH,"42,209","6,446","574,506","87,728","15,962",2018
50413,Y,.,Olmsted Waste Energy,Olmsted County Public Works,21995,MN,WNC,MRO,562213,5,Commercial NAICS Cogen,ST,NG,NG,"25,347","3,870","26,057","3,979",724,2018
50414,N,.,Penacook Upper Falls Hydro,Briar-Hydro Associates,24793,NH,NEW,NPCC,22,2,NAICS-22 Non-Cogen,HY,WAT,HYC,0,0,"167,024","167,024","18,346",2018
50416,N,.,Tannery Island Power,"Ampersand Tannery Island Hydro, LLC",18436,NY,MAT,NPCC,22,2,NAICS-22 Non-Cogen,HY,WAT,HYC,0,0,"60,068","60,068","6,598",2018
50421,N,.,Orchard Avenue 1,Yakima-Tieton Irrigation Dist,21086,WA,PACC,WECC,22,2,NAICS-22 Non-Cogen,HY,WAT,HYC,0,0,"28,094","28,094","3,086",2018
50423,N,.,Cowiche,Yakima-Tieton Irrigation Dist,21086,WA,PACC,WECC,22,2,NAICS-22 Non-Cogen,HY,WAT,HYC,0,0,"26,574","26,574","2,919",2018
50424,Y,.,Duluth Paper Mill,Verso Corporation,55965,MN,WNC,MRO,322,7,Industrial NAICS Cogen,ST,PUR,OTH,0,0,"470,384","470,384","51,668",2018
50427,Y,.,Bronx Zoo,New York Zoological Society,13487,NY,MAT,NPCC,712,5,Commercial NAICS Cogen,IC,DFO,DFO,0,0,0,0,0,2018
50427,Y,.,Bronx Zoo,New York Zoological Society,13487,NY,MAT,NPCC,712,5,Commercial NAICS Cogen,IC,NG,NG,"242,887","115,735","267,175","127,311","20,895",2018
50431,Y,.,University of Michigan,University of Michigan,19588,MI,ENC,RFC,611,5,Commercial NAICS Cogen,CA,DFO,DFO,"1,393",196,"8,654","1,222",277,2018
50431,Y,.,University of Michigan,University of Michigan,19588,MI,ENC,RFC,611,5,Commercial NAICS Cogen,CA,NG,NG,"2,549,745","401,116","2,804,721","441,228","98,720",2018
50431,Y,.,University of Michigan,University of Michigan,19588,MI,ENC,RFC,611,5,Commercial NAICS Cogen,CT,DFO,DFO,155,45,992,291,66,2018
50431,Y,.,University of Michigan,University of Michigan,19588,MI,ENC,RFC,611,5,Commercial NAICS Cogen,CT,NG,NG,"685,053","200,048","753,559","220,054","49,601",2018
50433,N,.,Ada Dam,"STS Hydropower, LLC",18194,MI,ENC,RFC,22,2,NAICS-22 Non-Cogen,HY,WAT,HYC,0,0,"53,186","53,186","5,842",2018
50435,N,.,Sugarloaf Hydro Plant,"STS Hydropower, LLC",18194,CO,MTN,WECC,22,2,NAICS-22 Non-Cogen,HY,WAT,HYC,0,0,"45,112","45,112","4,955",2018
50436,N,.,Cascade Dam,"STS Hydropower, LLC",18194,MI,ENC,RFC,22,2,NAICS-22 Non-Cogen,HY,WAT,HYC,0,0,"73,778","73,778","8,104",2018
50437,N,.,French Landing Dam,"STS Hydropower, LLC",18194,MI,ENC,RFC,22,2,NAICS-22 Non-Cogen,HY,WAT,HYC,0,0,"47,323","47,323","5,198",2018
50439,N,.,Oconto Falls Lower,N E W Hydro LLC,42662,WI,ENC,RFC,22,2,NAICS-22 Non-Cogen,HY,WAT,HYC,0,0,"74,945","74,945","8,232",2018
50447,Y,.,S D Warren Westbrook,S D Warren Co.- Westbrook,16721,ME,NEW,NPCC,322122,7,Industrial NAICS Cogen,HY,WAT,HYC,0,0,"291,819","291,819","32,054",2018
50447,Y,.,S D Warren Westbrook,S D Warren Co.- Westbrook,16721,ME,NEW,NPCC,322122,7,Industrial NAICS Cogen,ST,BIT,COL,"21,055","4,284","534,744","108,871","14,543",2018
50447,Y,.,S D Warren Westbrook,S D Warren Co.- Westbrook,16721,ME,NEW,NPCC,322122,7,Industrial NAICS Cogen,ST,DFO,DFO,0,0,0,0,0,2018
50447,Y,.,S D Warren Westbrook,S D Warren Co.- Westbrook,16721,ME,NEW,NPCC,322122,7,Industrial NAICS Cogen,ST,RFO,RFO,"6,515","1,119","41,044","7,046",792,2018
50447,Y,.,S D Warren Westbrook,S D Warren Co.- Westbrook,16721,ME,NEW,NPCC,322122,7,Industrial NAICS Cogen,ST,WDS,WWW,"290,044","57,077","2,726,413","536,509","69,175",2018
