"","OperatorName","PlantName","PlantState","County","OperatorID","PlantID","GeneratorID","UniqueID","NetGeneration2018","NameplateCapacityMW","Technology","EnergySource1","Status","OperatingMonth","OperatingYear","PlannedRetirementMonth","PlannedRetirementYear","CapacityFactor"
"3115","Brazos Electric Power Coop Inc","Jack County","TX","Wise",2172,55230,"CT4","2172 55230 CT4",561980,170,"Natural Gas Fired Combined Cycle","NG","OP",3,2011,NA,NA,37.737040021488
"3116","Brazos Electric Power Coop Inc","Jack County","TX","Wise",2172,55230,"ST1","2172 55230 ST1",698578,300,"Natural Gas Fired Combined Cycle","NG","OP",2,2006,NA,NA,26.5821156773212
"3117","Brazos Electric Power Coop Inc","Jack County","TX","Wise",2172,55230,"ST2","2172 55230 ST2",832352,300,"Natural Gas Fired Combined Cycle","NG","OP",3,2011,NA,NA,31.6724505327245
"3118","Liberty Electric Power LLC","Liberty Electric Power Plant","PA","Delaware",27031,55231,"STG","27031 55231 STG",1579945,242,"Natural Gas Fired Combined Cycle","NG","OP",5,2002,NA,NA,74.5285199441488
"3119","Liberty Electric Power LLC","Liberty Electric Power Plant","PA","Delaware",27031,55231,"GTG1","27031 55231 GTG1",1340023,186,"Natural Gas Fired Combined Cycle","NG","OP",5,2002,NA,NA,82.2422914518584
"3120","Liberty Electric Power LLC","Liberty Electric Power Plant","PA","Delaware",27031,55231,"GTG2","27031 55231 GTG2",1353068,186,"Natural Gas Fired Combined Cycle","NG","OP",5,2002,NA,NA,83.0429125546227
"3121","Red Oak Operating Services LLC","Red Oak Power LLC","NJ","Middlesex",22131,55239,"1","22131 55239 1",950384,180.2,"Natural Gas Fired Combined Cycle","NG","OP",3,2002,NA,NA,60.2060622646577
"3122","Red Oak Operating Services LLC","Red Oak Power LLC","NJ","Middlesex",22131,55239,"2","22131 55239 2",836292,180.2,"Natural Gas Fired Combined Cycle","NG","OP",3,2002,NA,NA,52.9784257978198
"3123","Red Oak Operating Services LLC","Red Oak Power LLC","NJ","Middlesex",22131,55239,"3","22131 55239 3",984134,180.2,"Natural Gas Fired Combined Cycle","NG","OP",3,2002,NA,NA,62.3440976287129
"3124","Red Oak Operating Services LLC","Red Oak Power LLC","NJ","Middlesex",22131,55239,"4","22131 55239 4",1497610,280.5,"Natural Gas Fired Combined Cycle","NG","OP",4,2002,NA,NA,60.9483228741891
"3125","Mobile Energy LLC","Hog Bayou Energy Center","AL","Mobile",12739,55241,"CT01","12739 55241 CT01",757700,200,"Natural Gas Fired Combined Cycle","NG","OP",7,2001,NA,NA,43.2477168949772
"3126","Mobile Energy LLC","Hog Bayou Energy Center","AL","Mobile",12739,55241,"ST01","12739 55241 ST01",379389,80,"Natural Gas Fired Combined Cycle","NG","OP",7,2001,NA,NA,54.1365582191781
"3127","Santa Rosa Energy Center LLC","Santa Rosa Energy Center","FL","Santa Rosa",54692,55242,"CT01","54692 55242 CT01",813607,200,"Natural Gas Fired Combined Cycle","NG","OP",6,2003,NA,NA,46.4387557077626
"3128","Santa Rosa Energy Center LLC","Santa Rosa Energy Center","FL","Santa Rosa",54692,55242,"ST01","54692 55242 ST01",398510,74.5,"Natural Gas Fired Combined Cycle","NG","OP",6,2003,NA,NA,61.0630995066041
"3129","DTE Tuscola, LLC","Tuscola Station","IL","Douglas",19145,55245,"TG1","19145 55245 TG1",19712,6,"Natural Gas Steam Turbine","NG","OS",6,1953,1,2019,37.5038051750381
"3130","DTE Tuscola, LLC","Tuscola Station","IL",NA,19145,55245,"TG2","19145 55245 TG2",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3131","DTE Tuscola, LLC","Tuscola Station","IL","Douglas",19145,55245,"TG3","19145 55245 TG3",21760,6,"Natural Gas Steam Turbine","NG","OP",1,2001,NA,NA,41.400304414003
"3132","BP Alternative Energy","Whiting Clean Energy","IN","Lake",56195,55259,"CT1","56195 55259 CT1",892638,181.9,"Natural Gas Fired Combined Cycle","NG","OP",4,2002,NA,NA,56.0194145511232
"3133","BP Alternative Energy","Whiting Clean Energy","IN","Lake",56195,55259,"CT2","56195 55259 CT2",940036,181.9,"Natural Gas Fired Combined Cycle","NG","OP",4,2002,NA,NA,58.9939778241344
"3134","BP Alternative Energy","Whiting Clean Energy","IN","Lake",56195,55259,"ST1","56195 55259 ST1",578056,213,"Natural Gas Fired Combined Cycle","NG","OP",4,2002,NA,NA,30.9803417154372
"3135","Tennessee Valley Authority","TVA Southaven Combined Cycle","MS","Desoto",18642,55269,"CTG1","18642 55269 CTG1",845754,179.3,"Natural Gas Fired Combined Cycle","NG","OP",5,2003,NA,NA,53.8467709280383
"3136","Tennessee Valley Authority","TVA Southaven Combined Cycle","MS","Desoto",18642,55269,"CTG2","18642 55269 CTG2",842677,179.3,"Natural Gas Fired Combined Cycle","NG","OP",5,2003,NA,NA,53.6508670196375
"3137","Tennessee Valley Authority","TVA Southaven Combined Cycle","MS","Desoto",18642,55269,"CTG3","18642 55269 CTG3",970260,179.3,"Natural Gas Fired Combined Cycle","NG","OP",5,2003,NA,NA,61.773716660682
"3138","Tennessee Valley Authority","TVA Southaven Combined Cycle","MS","Desoto",18642,55269,"STG1","18642 55269 STG1",457849,122,"Natural Gas Fired Combined Cycle","NG","OP",5,2003,NA,NA,42.8408750654989
"3139","Tennessee Valley Authority","TVA Southaven Combined Cycle","MS","Desoto",18642,55269,"STG2","18642 55269 STG2",409339,122,"Natural Gas Fired Combined Cycle","NG","OP",5,2003,NA,NA,38.3018002844524
"3140","Tennessee Valley Authority","TVA Southaven Combined Cycle","MS","Desoto",18642,55269,"STG3","18642 55269 STG3",487207,122,"Natural Gas Fired Combined Cycle","NG","OP",5,2003,NA,NA,45.587899543379
"3141","Consumers Energy Co","Jackson Generating Station","MI","Jackson",4254,55270,"7EA","4254 55270 7EA",346156,79,"Natural Gas Fired Combined Cycle","NG","OP",7,2002,NA,NA,50.0196520432345
"3142","Consumers Energy Co","Jackson Generating Station","MI","Jackson",4254,55270,"LM1","4254 55270 LM1",221150,60,"Natural Gas Fired Combined Cycle","NG","OP",7,2002,NA,NA,42.0757229832572
"3143","Consumers Energy Co","Jackson Generating Station","MI","Jackson",4254,55270,"LM2","4254 55270 LM2",219116,60,"Natural Gas Fired Combined Cycle","NG","OP",7,2002,NA,NA,41.6887366818874
"3144","Consumers Energy Co","Jackson Generating Station","MI","Jackson",4254,55270,"LM3","4254 55270 LM3",222814,60,"Natural Gas Fired Combined Cycle","NG","OP",7,2002,NA,NA,42.3923135464231
"3145","Consumers Energy Co","Jackson Generating Station","MI","Jackson",4254,55270,"LM4","4254 55270 LM4",209337,60,"Natural Gas Fired Combined Cycle","NG","OP",7,2002,NA,NA,39.828196347032
"3146","Consumers Energy Co","Jackson Generating Station","MI","Jackson",4254,55270,"LM5","4254 55270 LM5",220453,60,"Natural Gas Fired Combined Cycle","NG","OP",7,2002,NA,NA,41.9431126331811
"3147","Consumers Energy Co","Jackson Generating Station","MI","Jackson",4254,55270,"LM6","4254 55270 LM6",219135,60,"Natural Gas Fired Combined Cycle","NG","OP",7,2002,NA,NA,41.6923515981735
"3148","Consumers Energy Co","Jackson Generating Station","MI","Jackson",4254,55270,"ST1","4254 55270 ST1",215366,105,"Natural Gas Fired Combined Cycle","NG","OP",7,2002,NA,NA,23.4144379212872
"3149","Consumers Energy Co","Jackson Generating Station","MI","Jackson",4254,55270,"ST2","4254 55270 ST2",202419,105,"Natural Gas Fired Combined Cycle","NG","OP",7,2002,NA,NA,22.0068493150685
"3150","Tenaska Alabama Partners LP","Tenaska Lindsay Hill Generating Station","AL","Autauga",31386,55271,"GTG1","31386 55271 GTG1",386648,183.1,"Natural Gas Fired Combined Cycle","NG","OP",5,2002,NA,NA,24.1058981667826
"3151","Tenaska Alabama Partners LP","Tenaska Lindsay Hill Generating Station","AL","Autauga",31386,55271,"GTG2","31386 55271 GTG2",369367,183.1,"Natural Gas Fired Combined Cycle","NG","OP",5,2002,NA,NA,23.0284995349
"3152","Tenaska Alabama Partners LP","Tenaska Lindsay Hill Generating Station","AL","Autauga",31386,55271,"GTG3","31386 55271 GTG3",398101,183.1,"Natural Gas Fired Combined Cycle","NG","OP",5,2002,NA,NA,24.8199451855288
"3153","Tenaska Alabama Partners LP","Tenaska Lindsay Hill Generating Station","AL","Autauga",31386,55271,"STG1","31386 55271 STG1",728743,390.1,"Natural Gas Fired Combined Cycle","NG","OP",5,2002,NA,NA,21.3252602365159
"3154","Arlington Valley LLC","Arlington Valley Energy Facility","AZ","Maricopa",56812,55282,"CTG1","56812 55282 CTG1",656302,198,"Natural Gas Fired Combined Cycle","NG","OP",6,2002,NA,NA,37.8385452700521
"3155","Arlington Valley LLC","Arlington Valley Energy Facility","AZ","Maricopa",56812,55282,"CTG2","56812 55282 CTG2",639925,198,"Natural Gas Fired Combined Cycle","NG","OP",6,2002,NA,NA,36.8943429731101
"3156","Arlington Valley LLC","Arlington Valley Energy Facility","AZ","Maricopa",56812,55282,"STG1","56812 55282 STG1",824280,317,"Natural Gas Fired Combined Cycle","NG","OP",6,2002,NA,NA,29.6832461864224
"3157","City of Colorado Springs - (CO)","Front Range Power Plant","CO","El Paso",3989,55283,"1","3989 55283 1",810505,153.9,"Natural Gas Fired Combined Cycle","NG","OP",4,2003,NA,NA,60.1191694778974
"3158","City of Colorado Springs - (CO)","Front Range Power Plant","CO","El Paso",3989,55283,"2","3989 55283 2",896585,153.9,"Natural Gas Fired Combined Cycle","NG","OP",4,2003,NA,NA,66.5041493468154
"3159","City of Colorado Springs - (CO)","Front Range Power Plant","CO","El Paso",3989,55283,"3","3989 55283 3",945548,246.5,"Natural Gas Fired Combined Cycle","NG","OP",4,2003,NA,NA,43.7887502662851
"3160","Decatur Energy Center LLC","Decatur Energy Center","AL","Morgan",2929,55292,"CTG1","2929 55292 CTG1",560627,210.8,"Natural Gas Fired Combined Cycle","NG","OP",6,2002,NA,NA,30.3598273158136
"3161","Decatur Energy Center LLC","Decatur Energy Center","AL","Morgan",2929,55292,"CTG2","2929 55292 CTG2",591765,210.8,"Natural Gas Fired Combined Cycle","NG","OP",6,2002,NA,NA,32.046054170674
"3162","Decatur Energy Center LLC","Decatur Energy Center","AL","Morgan",2929,55292,"CTG3","2929 55292 CTG3",599744,210.8,"Natural Gas Fired Combined Cycle","NG","OP",6,2003,NA,NA,32.4781437099807
"3163","Decatur Energy Center LLC","Decatur Energy Center","AL","Morgan",2929,55292,"STG1","2929 55292 STG1",950764,270,"Natural Gas Fired Combined Cycle","NG","OP",6,2002,NA,NA,40.1980382208693
"3164","Morgan Energy Center LLC","Morgan Energy Center","AL","Morgan",29122,55293,"CTG1","29122 55293 CTG1",1074108,210,"Natural Gas Fired Combined Cycle","NG","OP",1,2004,NA,NA,58.3881278538813
"3165","Morgan Energy Center LLC","Morgan Energy Center","AL","Morgan",29122,55293,"CTG2","29122 55293 CTG2",768855,210,"Natural Gas Fired Combined Cycle","NG","OP",6,2003,NA,NA,41.7946836268754
"3166","Morgan Energy Center LLC","Morgan Energy Center","AL","Morgan",29122,55293,"CTG3","29122 55293 CTG3",1105955,210,"Natural Gas Fired Combined Cycle","NG","OP",6,2003,NA,NA,60.1193194172646
"3167","Morgan Energy Center LLC","Morgan Energy Center","AL","Morgan",29122,55293,"STG1","29122 55293 STG1",1583933,270,"Natural Gas Fired Combined Cycle","NG","OP",6,2003,NA,NA,66.9682479282936
"3168","Westbrook Energy Center","Westbrook Energy Center Power Plant","ME","Cumberland",2891,55294,"GTG1","2891 55294 GTG1",489313,184.2,"Natural Gas Fired Combined Cycle","NG","OP",5,2001,NA,NA,30.3244562442055
"3169","Westbrook Energy Center","Westbrook Energy Center Power Plant","ME","Cumberland",2891,55294,"GTG2","2891 55294 GTG2",452702,184.2,"Natural Gas Fired Combined Cycle","NG","OP",5,2001,NA,NA,28.0555431608486
"3170","Westbrook Energy Center","Westbrook Energy Center Power Plant","ME","Cumberland",2891,55294,"STG3","2891 55294 STG3",546094,195.5,"Natural Gas Fired Combined Cycle","NG","OP",5,2001,NA,NA,31.8872111083862
"3171","AltaGas Blythe Operations Inc","Blythe Energy Inc","CA","Riverside",58453,55295,"CT1","58453 55295 CT1",803025,182,"Natural Gas Fired Combined Cycle","NG","OP",12,2003,NA,NA,50.3678684329369
"3172","AltaGas Blythe Operations Inc","Blythe Energy Inc","CA","Riverside",58453,55295,"CT2","58453 55295 CT2",928673,182,"Natural Gas Fired Combined Cycle","NG","OP",12,2003,NA,NA,58.2488459029555
"3173","AltaGas Blythe Operations Inc","Blythe Energy Inc","CA","Riverside",58453,55295,"ST1","58453 55295 ST1",964178,227,"Natural Gas Fired Combined Cycle","NG","OP",12,2003,NA,NA,48.4872166234184
